EQ_number,year,month,day,hour,mw,depth,latitude,longitude,station_code
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG015
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG016
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG018
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG021
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG022
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG023
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG024
19,2004,10,25,0,5.1,10.08,37.2,138.874,NIG027
19,2004,10,25,0,5.1,10.08,37.2,138.874,TCG002
19,2004,10,25,0,5.1,10.08,37.2,138.874,TCG004
19,2004,10,25,0,5.1,10.08,37.2,138.874,TCG009
19,2004,10,25,0,5.1,10.08,37.2,138.874,TCG010
20,2004,10,25,6,5.6,15.2,37.327,138.95,FKS023
20,2004,10,25,6,5.6,15.2,37.327,138.95,FKS025
20,2004,10,25,6,5.6,15.2,37.327,138.95,FKS026
20,2004,10,25,6,5.6,15.2,37.327,138.95,FKS027
20,2004,10,25,6,5.6,15.2,37.327,138.95,FKS028
20,2004,10,25,6,5.6,15.2,37.327,138.95,FKS030
20,2004,10,25,6,5.6,15.2,37.327,138.95,GNM001
20,2004,10,25,6,5.6,15.2,37.327,138.95,GNM004
20,2004,10,25,6,5.6,15.2,37.327,138.95,GNM006
20,2004,10,25,6,5.6,15.2,37.327,138.95,GNM007
20,2004,10,25,6,5.6,15.2,37.327,138.95,NGN001
20,2004,10,25,6,5.6,15.2,37.327,138.95,NGN002
20,2004,10,25,6,5.6,15.2,37.327,138.95,NGN003
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG002
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG003
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG005
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG008
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG010
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG011
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG012
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG013
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG014
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG015
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG016
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG017
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG018
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG020
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG021
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG022
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG023
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG024
20,2004,10,25,6,5.6,15.2,37.327,138.95,NIG026
20,2004,10,25,6,5.6,15.2,37.327,138.95,TCG002
20,2004,10,25,6,5.6,15.2,37.327,138.95,TCG003
20,2004,10,25,6,5.6,15.2,37.327,138.95,TCG004
20,2004,10,25,6,5.6,15.2,37.327,138.95,TCG009
20,2004,10,25,6,5.6,15.2,37.327,138.95,TCG010
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS021
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS023
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS024
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS025
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS026
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS027
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS028
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS029
21,2004,10,27,10,5.8,11.6,37.289,139.036,FKS030
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM002
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM003
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM004
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM006
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM007
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM008
21,2004,10,27,10,5.8,11.6,37.289,139.036,GNM009
21,2004,10,27,10,5.8,11.6,37.289,139.036,NGN001
21,2004,10,27,10,5.8,11.6,37.289,139.036,NGN003
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG002
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG003
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG004
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG005
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG008
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG009
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG010
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG011
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG012
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG013
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG014
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG015
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG016
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG017
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG018
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG020
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG021
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG022
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG023
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG024
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG025
21,2004,10,27,10,5.8,11.6,37.289,139.036,NIG026
21,2004,10,27,10,5.8,11.6,37.289,139.036,TCG001
21,2004,10,27,10,5.8,11.6,37.289,139.036,TCG002
21,2004,10,27,10,5.8,11.6,37.289,139.036,TCG003
21,2004,10,27,10,5.8,11.6,37.289,139.036,TCG004
21,2004,10,27,10,5.8,11.6,37.289,139.036,TCG010
21,2004,10,27,10,5.8,11.6,37.289,139.036,YMT014
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS021
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS022
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS025
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS026
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS027
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS028
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS029
22,2004,11,4,8,5.1,18.02,37.427,138.919,FKS030
22,2004,11,4,8,5.1,18.02,37.427,138.919,GNM001
22,2004,11,4,8,5.1,18.02,37.427,138.919,GNM002
22,2004,11,4,8,5.1,18.02,37.427,138.919,GNM003
22,2004,11,4,8,5.1,18.02,37.427,138.919,NGN003
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG002
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG003
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG004
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG005
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG008
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG009
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG012
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG013
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG015
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG016
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG017
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG018
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG021
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG022
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG023
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG024
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG025
22,2004,11,4,8,5.1,18.02,37.427,138.919,NIG026
22,2004,11,4,8,5.1,18.02,37.427,138.919,TCG002
22,2004,11,4,8,5.1,18.02,37.427,138.919,TCG003
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS021
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS022
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS024
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS025
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS026
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS027
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS028
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS029
23,2004,11,10,3,5.1,4.55,37.367,139.004,FKS030
23,2004,11,10,3,5.1,4.55,37.367,139.004,GNM001
23,2004,11,10,3,5.1,4.55,37.367,139.004,GNM002
23,2004,11,10,3,5.1,4.55,37.367,139.004,GNM003
23,2004,11,10,3,5.1,4.55,37.367,139.004,NGN003
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG003
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG004
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG005
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG010
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG012
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG013
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG014
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG015
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG016
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG017
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG018
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG021
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG022
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG023
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG024
23,2004,11,10,3,5.1,4.55,37.367,139.004,NIG026
23,2004,11,10,3,5.1,4.55,37.367,139.004,TCG002
23,2004,11,10,3,5.1,4.55,37.367,139.004,TCG003
23,2004,11,10,3,5.1,4.55,37.367,139.004,TCG009
23,2004,11,10,3,5.1,4.55,37.367,139.004,YMT014
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD009
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD017
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD018
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD019
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD020
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD021
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD023
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD024
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD025
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD026
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD027
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD028
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD029
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD030
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD031
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD032
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD033
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD042
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD045
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD115
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD116
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD117
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD119
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD120
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD175
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD176
24,2004,12,14,14,5.7,8.58,44.074,141.703,HKD177
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO002
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO003
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO004
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO005
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO006
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO007
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO008
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO009
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO010
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO013
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO014
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO015
25,2005,3,20,10,6.6,9.24,33.739,130.176,FKO016
25,2005,3,20,10,6.6,9.24,33.739,130.176,KMM001
25,2005,3,20,10,6.6,9.24,33.739,130.176,KMM002
25,2005,3,20,10,6.6,9.24,33.739,130.176,KMM003
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS001
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS002
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS003
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS004
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS005
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS007
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS008
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS009
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS012
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS021
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS022
25,2005,3,20,10,6.6,9.24,33.739,130.176,NGS023
25,2005,3,20,10,6.6,9.24,33.739,130.176,OIT002
25,2005,3,20,10,6.6,9.24,33.739,130.176,OIT005
25,2005,3,20,10,6.6,9.24,33.739,130.176,OIT006
25,2005,3,20,10,6.6,9.24,33.739,130.176,OIT008
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG001
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG002
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG003
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG004
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG005
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG006
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG007
25,2005,3,20,10,6.6,9.24,33.739,130.176,SAG008
25,2005,3,20,10,6.6,9.24,33.739,130.176,YMG005
25,2005,3,20,10,6.6,9.24,33.739,130.176,YMG006
25,2005,3,20,10,6.6,9.24,33.739,130.176,YMG007
25,2005,3,20,10,6.6,9.24,33.739,130.176,YMG011
25,2005,3,20,10,6.6,9.24,33.739,130.176,YMG012
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO002
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO003
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO004
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO005
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO006
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO007
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO008
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO009
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO010
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO011
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO012
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO013
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO014
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO015
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO016
26,2005,4,20,6,5.4,13.5,33.678,130.288,FKO001
26,2005,4,20,6,5.4,13.5,33.678,130.288,KMM001
26,2005,4,20,6,5.4,13.5,33.678,130.288,KMM002
26,2005,4,20,6,5.4,13.5,33.678,130.288,KMM003
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS001
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS002
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS003
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS004
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS005
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS007
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS008
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS009
26,2005,4,20,6,5.4,13.5,33.678,130.288,NGS023
26,2005,4,20,6,5.4,13.5,33.678,130.288,OIT002
26,2005,4,20,6,5.4,13.5,33.678,130.288,OIT005
26,2005,4,20,6,5.4,13.5,33.678,130.288,OIT008
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG001
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG002
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG003
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG004
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG005
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG006
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG007
26,2005,4,20,6,5.4,13.5,33.678,130.288,SAG008
26,2005,4,20,6,5.4,13.5,33.678,130.288,YMG005
26,2005,4,20,6,5.4,13.5,33.678,130.288,YMG006
26,2005,4,20,6,5.4,13.5,33.678,130.288,YMG011
26,2005,4,20,6,5.4,13.5,33.678,130.288,YMG012
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK001
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK002
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK003
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK004
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK005
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK006
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK007
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK008
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK009
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK010
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK011
27,2007,3,25,9,6.7,10.7,37.221,136.686,ISK012
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM001
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM002
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM003
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM004
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM005
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM006
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM008
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM009
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM010
27,2007,3,25,9,6.7,10.7,37.221,136.686,TYM012
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK001
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK002
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK003
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK004
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK005
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK006
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK007
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK008
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK009
28,2007,3,25,18,5.2,13.45,37.304,136.839,ISK010
28,2007,3,25,18,5.2,13.45,37.304,136.839,NIG027
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM001
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM002
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM003
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM004
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM005
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM006
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM008
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM009
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM010
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM011
28,2007,3,25,18,5.2,13.45,37.304,136.839,TYM012
29,2007,7,16,10,6.6,16.75,37.557,138.61,FKS022
29,2007,7,16,10,6.6,16.75,37.557,138.61,FKS026
29,2007,7,16,10,6.6,16.75,37.557,138.61,FKS028
29,2007,7,16,10,6.6,16.75,37.557,138.61,FKS029
29,2007,7,16,10,6.6,16.75,37.557,138.61,FKS030
29,2007,7,16,10,6.6,16.75,37.557,138.61,GNM001
29,2007,7,16,10,6.6,16.75,37.557,138.61,GNM002
29,2007,7,16,10,6.6,16.75,37.557,138.61,GNM003
29,2007,7,16,10,6.6,16.75,37.557,138.61,GNM004
29,2007,7,16,10,6.6,16.75,37.557,138.61,GNM005
29,2007,7,16,10,6.6,16.75,37.557,138.61,GNM006
29,2007,7,16,10,6.6,16.75,37.557,138.61,ISK002
29,2007,7,16,10,6.6,16.75,37.557,138.61,NGN001
29,2007,7,16,10,6.6,16.75,37.557,138.61,NGN002
29,2007,7,16,10,6.6,16.75,37.557,138.61,NGN003
29,2007,7,16,10,6.6,16.75,37.557,138.61,NGN004
29,2007,7,16,10,6.6,16.75,37.557,138.61,NGN005
29,2007,7,16,10,6.6,16.75,37.557,138.61,NGN007
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG001
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG002
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG003
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG004
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG005
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG008
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG009
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG011
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG012
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG013
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG014
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG015
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG016
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG017
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG020
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG021
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG022
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG023
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG024
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG025
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG026
29,2007,7,16,10,6.6,16.75,37.557,138.61,NIG027
29,2007,7,16,10,6.6,16.75,37.557,138.61,TYM001
29,2007,7,16,10,6.6,16.75,37.557,138.61,TYM004
30,2007,7,16,15,5.6,22.53,37.504,138.644,FKS022
30,2007,7,16,15,5.6,22.53,37.504,138.644,FKS026
30,2007,7,16,15,5.6,22.53,37.504,138.644,FKS028
30,2007,7,16,15,5.6,22.53,37.504,138.644,FKS029
30,2007,7,16,15,5.6,22.53,37.504,138.644,FKS030
30,2007,7,16,15,5.6,22.53,37.504,138.644,GNM001
30,2007,7,16,15,5.6,22.53,37.504,138.644,GNM002
30,2007,7,16,15,5.6,22.53,37.504,138.644,NGN002
30,2007,7,16,15,5.6,22.53,37.504,138.644,NGN003
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG001
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG002
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG003
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG004
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG005
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG008
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG009
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG010
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG011
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG012
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG013
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG014
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG015
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG016
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG017
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG018
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG020
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG021
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG022
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG023
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG024
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG025
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG026
30,2007,7,16,15,5.6,22.53,37.504,138.644,NIG027
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT010
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT011
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT012
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT013
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT014
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT015
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT016
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT017
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT018
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT019
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT020
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT022
31,2008,6,14,8,6.9,7.77,39.03,140.881,AKT023
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT007
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT009
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT010
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT011
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT012
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT014
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT015
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT016
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT017
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT018
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT020
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT021
31,2008,6,14,8,6.9,7.77,39.03,140.881,IWT025
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG001
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG002
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG003
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG004
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG005
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG006
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG007
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG008
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG009
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG010
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG011
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG012
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG013
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG014
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG015
31,2008,6,14,8,6.9,7.77,39.03,140.881,MYG016
